t, w1, w2, w3, w4, w5
26.8000,-0.0000,-0.0000,-0.0000,-0.0221,-0.0797
26.8100,-0.0000,-0.0000,-0.0000,-0.0215,-0.0792
26.8200,-0.0000,-0.0000,0.0000,-0.0209,-0.0788
26.8300,-0.0000,-0.0000,0.0000,-0.0203,-0.0783
26.8400,-0.0000,-0.0000,0.0000,-0.0197,-0.0777
26.8500,-0.0000,-0.0000,0.0000,-0.0192,-0.0771
26.8600,-0.0000,-0.0000,0.0000,-0.0187,-0.0765
26.8700,-0.0000,-0.0000,0.0000,-0.0182,-0.0759
26.8800,-0.0000,-0.0000,0.0000,-0.0177,-0.0753
26.8900,-0.0000,-0.0000,0.0000,-0.0173,-0.0746
26.9000,-0.0000,-0.0000,0.0000,-0.0169,-0.0739
26.9100,-0.0000,-0.0000,0.0000,-0.0165,-0.0732
26.9200,-0.0000,-0.0000,0.0000,-0.0162,-0.0725
26.9300,-0.0000,-0.0000,0.0000,-0.0159,-0.0717
26.9400,-0.0000,-0.0000,0.0000,-0.0156,-0.0709
26.9500,-0.0000,-0.0000,0.0000,-0.0153,-0.0701
26.9600,-0.0000,-0.0000,0.0000,-0.0151,-0.0693
26.9700,-0.0000,-0.0000,0.0000,-0.0150,-0.0684
26.9800,-0.0000,-0.0000,0.0000,-0.0148,-0.0676
26.9900,-0.0000,-0.0000,0.0000,-0.0147,-0.0667
27.0000,-0.0000,-0.0000,0.0000,-0.0146,-0.0658
27.0100,-0.0000,-0.0000,0.0000,-0.0146,-0.0649
27.0200,-0.0000,-0.0000,0.0000,-0.0146,-0.0640
27.0300,-0.0000,-0.0000,0.0000,-0.0146,-0.0631
27.0400,-0.0000,-0.0000,0.0000,-0.0147,-0.0621
27.0500,-0.0000,-0.0000,0.0000,-0.0148,-0.0612
27.0600,-0.0000,-0.0000,0.0000,-0.0150,-0.0602
27.0700,-0.0000,-0.0000,0.0000,-0.0152,-0.0592
27.0800,-0.0000,-0.0000,0.0000,-0.0154,-0.0582
27.0900,-0.0000,-0.0000,0.0000,-0.0157,-0.0572
27.1000,-0.0000,-0.0000,0.0000,-0.0160,-0.0562
27.1100,-0.0000,-0.0000,0.0000,-0.0164,-0.0552
27.1200,-0.0000,-0.0000,0.0000,-0.0167,-0.0542
27.1300,-0.0000,-0.0000,0.0000,-0.0172,-0.0532
27.1400,-0.0000,-0.0000,0.0000,-0.0176,-0.0521
27.1500,-0.0000,-0.0000,0.0000,-0.0181,-0.0511
27.1600,-0.0000,-0.0000,0.0000,-0.0187,-0.0501
27.1700,-0.0000,-0.0000,0.0000,-0.0193,-0.0490
27.1800,-0.0000,-0.0000,0.0000,-0.0199,-0.0480
27.1900,-0.0000,-0.0000,0.0000,-0.0205,-0.0469
27.2000,-0.0000,-0.0000,0.0000,-0.0212,-0.0459
27.2100,-0.0000,-0.0000,0.0000,-0.0220,-0.0448
27.2200,-0.0000,-0.0000,0.0000,-0.0227,-0.0438
27.2300,-0.0000,-0.0000,0.0000,-0.0235,-0.0427
27.2400,-0.0000,-0.0000,0.0000,-0.0243,-0.0417
27.2500,-0.0000,-0.0000,0.0000,-0.0252,-0.0406
27.2600,-0.0000,-0.0000,0.0000,-0.0261,-0.0396
27.2700,-0.0000,-0.0000,0.0000,-0.0270,-0.0385
27.2800,-0.0000,-0.0000,0.0000,-0.0280,-0.0375
27.2900,-0.0000,-0.0000,0.0000,-0.0289,-0.0364
27.3000,0.0000,0.0000,0.0000,-0.0300,-0.0354
27.3100,0.0000,0.0000,0.0000,-0.0310,-0.0344
27.3200,0.0000,0.0000,0.0000,-0.0321,-0.0333
27.3300,0.0000,0.0000,0.0000,-0.0331,-0.0323
27.3400,0.0000,0.0000,0.0000,-0.0342,-0.0313
27.3500,0.0000,0.0000,0.0000,-0.0354,-0.0303
27.3600,0.0000,0.0000,0.0000,-0.0365,-0.0293
27.3700,0.0000,0.0000,0.0000,-0.0377,-0.0283
27.3800,0.0000,0.0000,0.0000,-0.0389,-0.0273
27.3900,0.0000,0.0000,0.0000,-0.0401,-0.0263
27.4000,0.0000,0.0000,0.0000,-0.0413,-0.0253
27.4100,0.0000,0.0000,0.0000,-0.0425,-0.0244
27.4200,0.0000,0.0000,0.0000,-0.0438,-0.0234
27.4300,0.0000,0.0000,0.0000,-0.0450,-0.0225
27.4400,0.0000,0.0000,0.0000,-0.0463,-0.0215
27.4500,0.0000,0.0000,0.0000,-0.0475,-0.0206
27.4600,0.0000,0.0000,0.0000,-0.0488,-0.0197
27.4700,0.0000,0.0000,0.0000,-0.0501,-0.0188
27.4800,0.0000,0.0000,0.0000,-0.0513,-0.0179
27.4900,0.0000,0.0000,0.0000,-0.0526,-0.0170
27.5000,0.0000,0.0000,0.0000,-0.0539,-0.0161
27.5100,0.0000,0.0000,0.0000,-0.0551,-0.0152
27.5200,0.0000,0.0000,0.0000,-0.0564,-0.0144
27.5300,0.0000,0.0000,0.0000,-0.0577,-0.0135
27.5400,0.0000,0.0000,0.0000,-0.0589,-0.0127
27.5500,0.0000,0.0000,0.0000,-0.0601,-0.0118
27.5600,0.0000,0.0000,0.0000,-0.0613,-0.0110
27.5700,0.0000,0.0000,0.0000,-0.0625,-0.0102
27.5800,0.0000,0.0000,0.0000,-0.0637,-0.0094
27.5900,0.0000,0.0000,0.0000,-0.0649,-0.0086
27.6000,0.0000,0.0000,0.0000,-0.0660,-0.0078
27.6100,0.0000,0.0000,0.0000,-0.0671,-0.0071
27.6200,0.0000,0.0000,0.0000,-0.0682,-0.0063
27.6300,0.0000,0.0000,0.0000,-0.0693,-0.0056
27.6400,0.0000,0.0000,0.0000,-0.0703,-0.0049
27.6500,0.0000,0.0000,0.0000,-0.0713,-0.0041
27.6600,0.0000,0.0000,0.0000,-0.0723,-0.0034
27.6700,0.0000,0.0000,0.0000,-0.0732,-0.0027
27.6800,0.0000,0.0000,0.0000,-0.0741,-0.0020
27.6900,0.0000,0.0000,0.0000,-0.0750,-0.0014
27.7000,0.0000,0.0000,0.0000,-0.0758,-0.0007
27.7100,0.0000,0.0000,0.0000,-0.0766,-0.0001
27.7200,0.0000,0.0000,0.0000,-0.0773,0.0006
27.7300,0.0000,0.0000,0.0000,-0.0780,0.0012
27.7400,0.0000,0.0000,0.0000,-0.0787,0.0018
27.7500,0.0000,0.0000,0.0000,-0.0792,0.0025
27.7600,0.0000,0.0000,0.0000,-0.0798,0.0031
27.7700,0.0000,0.0000,0.0000,-0.0803,0.0037
27.7800,0.0000,0.0000,0.0000,-0.0807,0.0042
27.7900,0.0000,0.0000,0.0000,-0.0811,0.0048
27.8000,0.0000,0.0000,0.0000,-0.0814,0.0054
27.8100,0.0000,0.0000,0.0000,-0.0816,0.0059
27.8200,0.0000,0.0000,-0.0000,-0.0818,0.0065
27.8300,0.0000,0.0000,-0.0000,-0.0820,0.0070
27.8400,0.0000,0.0000,-0.0000,-0.0820,0.0075
27.8500,0.0000,0.0000,-0.0000,-0.0821,0.0081
27.8600,0.0000,0.0000,-0.0000,-0.0820,0.0086
27.8700,0.0000,0.0000,-0.0000,-0.0819,0.0091
27.8800,0.0000,0.0000,-0.0000,-0.0817,0.0096
27.8900,0.0000,0.0000,-0.0000,-0.0814,0.0101
27.9000,0.0000,0.0000,-0.0000,-0.0811,0.0105
27.9100,0.0000,0.0000,-0.0000,-0.0806,0.0110
27.9200,0.0000,0.0000,-0.0000,-0.0802,0.0115
27.9300,0.0000,0.0000,-0.0000,-0.0796,0.0119
27.9400,0.0000,0.0000,-0.0000,-0.0789,0.0124
27.9500,0.0000,0.0000,-0.0000,-0.0782,0.0128
27.9600,0.0000,0.0000,-0.0000,-0.0774,0.0133
27.9700,0.0000,0.0000,-0.0000,-0.0766,0.0137
27.9800,0.0000,0.0000,-0.0000,-0.0756,0.0141
27.9900,0.0000,0.0000,-0.0000,-0.0746,0.0145
28.0000,0.0000,0.0000,-0.0000,-0.0735,0.0149
28.0100,0.0000,0.0000,-0.0000,-0.0723,0.0153
28.0200,0.0000,0.0000,-0.0000,-0.0710,0.0157
28.0300,0.0000,0.0000,-0.0000,-0.0697,0.0161
28.0400,0.0000,0.0000,-0.0000,-0.0682,0.0165
28.0500,0.0000,0.0000,-0.0000,-0.0667,0.0169
28.0600,0.0000,0.0000,-0.0000,-0.0651,0.0173
28.0700,0.0000,0.0000,-0.0000,-0.0634,0.0177
28.0800,0.0000,0.0000,-0.0000,-0.0616,0.0180
28.0900,0.0000,0.0000,-0.0000,-0.0598,0.0184
28.1000,0.0000,0.0000,-0.0000,-0.0578,0.0188
28.1100,0.0000,0.0000,-0.0000,-0.0558,0.0191
28.1200,0.0000,0.0000,-0.0000,-0.0537,0.0195
28.1300,0.0000,0.0000,-0.0000,-0.0515,0.0198
28.1400,0.0000,0.0000,-0.0000,-0.0492,0.0202
28.1500,0.0000,0.0000,-0.0000,-0.0468,0.0205
28.1600,0.0000,0.0000,-0.0000,-0.0444,0.0208
28.1700,0.0000,0.0000,-0.0000,-0.0419,0.0212
28.1800,0.0000,0.0000,-0.0000,-0.0393,0.0215
28.1900,0.0000,0.0000,-0.0000,-0.0366,0.0218
28.2000,0.0000,0.0000,-0.0000,-0.0338,0.0221
28.2100,0.0000,0.0000,-0.0000,-0.0309,0.0224
28.2200,0.0000,0.0000,-0.0000,-0.0280,0.0227
28.2300,0.0000,0.0000,-0.0000,-0.0250,0.0230
28.2400,0.0000,0.0000,-0.0000,-0.0219,0.0233
28.2500,0.0000,0.0000,-0.0000,-0.0187,0.0236
28.2600,0.0000,0.0000,-0.0000,-0.0154,0.0239
28.2700,0.0000,0.0000,-0.0000,-0.0121,0.0242
28.2800,0.0000,0.0000,-0.0000,-0.0087,0.0245
28.2900,0.0000,0.0000,-0.0000,-0.0052,0.0248
28.3000,-0.0000,-0.0000,-0.0000,-0.0017,0.0251
28.3100,-0.0000,-0.0000,-0.0000,0.0020,0.0253
28.3200,-0.0000,-0.0000,-0.0000,0.0057,0.0256
28.3300,-0.0000,-0.0000,-0.0000,0.0095,0.0259
28.3400,-0.0000,-0.0000,-0.0000,0.0133,0.0261
28.3500,-0.0000,-0.0000,-0.0000,0.0172,0.0264
28.3600,-0.0000,-0.0000,-0.0000,0.0212,0.0266
28.3700,-0.0000,-0.0000,-0.0000,0.0252,0.0269
28.3800,-0.0000,-0.0000,-0.0000,0.0294,0.0271
28.3900,-0.0000,-0.0000,-0.0000,0.0335,0.0273
28.4000,-0.0000,-0.0000,-0.0000,0.0378,0.0276
28.4100,-0.0000,-0.0000,-0.0000,0.0421,0.0278
28.4200,-0.0000,-0.0000,-0.0000,0.0464,0.0280
28.4300,-0.0000,-0.0000,-0.0000,0.0509,0.0282
28.4400,-0.0000,-0.0000,-0.0000,0.0553,0.0284
28.4500,-0.0000,-0.0000,-0.0000,0.0599,0.0286
28.4600,-0.0000,-0.0000,-0.0000,0.0644,0.0288
28.4700,-0.0000,-0.0000,-0.0000,0.0691,0.0290
28.4800,-0.0000,-0.0000,-0.0000,0.0738,0.0291
28.4900,-0.0000,-0.0000,-0.0000,0.0785,0.0293
28.5000,-0.0000,-0.0000,-0.0000,0.0833,0.0295
28.5100,-0.0000,-0.0000,-0.0000,0.0881,0.0296
28.5200,-0.0000,-0.0000,-0.0000,0.0930,0.0298
28.5300,-0.0000,-0.0000,-0.0000,0.0979,0.0299
28.5400,-0.0000,-0.0000,-0.0000,0.1028,0.0300
28.5500,-0.0000,-0.0000,-0.0000,0.1078,0.0301
28.5600,-0.0000,-0.0000,-0.0000,0.1128,0.0302
28.5700,-0.0000,-0.0000,-0.0000,0.1179,0.0303
28.5800,-0.0000,-0.0000,-0.0000,0.1229,0.0304
28.5900,-0.0000,-0.0000,-0.0000,0.1281,0.0305
28.6000,-0.0000,-0.0000,-0.0000,0.1332,0.0305
28.6100,-0.0000,-0.0000,-0.0000,0.1384,0.0306
28.6200,-0.0000,-0.0000,-0.0000,0.1436,0.0306
28.6300,-0.0000,-0.0000,-0.0000,0.1488,0.0307
28.6400,-0.0000,-0.0000,-0.0000,0.1540,0.0307
28.6500,-0.0000,-0.0000,-0.0000,0.1593,0.0307
28.6600,-0.0000,-0.0000,-0.0000,0.1645,0.0307
28.6700,-0.0000,-0.0000,-0.0000,0.1698,0.0306
28.6800,-0.0000,-0.0000,-0.0000,0.1751,0.0306
28.6900,-0.0000,-0.0000,-0.0000,0.1804,0.0305
28.7000,-0.0000,-0.0000,-0.0000,0.1857,0.0305
28.7100,-0.0000,-0.0000,-0.0000,0.1910,0.0304
28.7200,-0.0000,-0.0000,-0.0000,0.1963,0.0303
28.7300,-0.0000,-0.0000,-0.0000,0.2016,0.0301
28.7400,-0.0000,-0.0000,-0.0000,0.2069,0.0300
28.7500,-0.0000,-0.0000,-0.0000,0.2122,0.0299
28.7600,-0.0000,-0.0000,-0.0000,0.2175,0.0297
28.7700,-0.0000,-0.0000,-0.0000,0.2228,0.0295
28.7800,-0.0000,-0.0000,-0.0000,0.2281,0.0293
28.7900,-0.0000,-0.0000,-0.0000,0.2334,0.0291
28.8000,-0.0000,-0.0000,-0.0000,0.2386,0.0288
28.8100,-0.0000,-0.0000,-0.0000,0.2438,0.0286
28.8200,-0.0000,-0.0000,0.0000,0.2490,0.0283
28.8300,-0.0000,-0.0000,0.0000,0.2542,0.0280
28.8400,-0.0000,-0.0000,0.0000,0.2594,0.0277
28.8500,-0.0000,-0.0000,0.0000,0.2645,0.0273
28.8600,-0.0000,-0.0000,0.0000,0.2696,0.0270
28.8700,-0.0000,-0.0000,0.0000,0.2747,0.0266
28.8800,-0.0000,-0.0000,0.0000,0.2797,0.0262
28.8900,-0.0000,-0.0000,0.0000,0.2847,0.0258
28.9000,-0.0000,-0.0000,0.0000,0.2896,0.0253
28.9100,-0.0000,-0.0000,0.0000,0.2945,0.0249
28.9200,-0.0000,-0.0000,0.0000,0.2994,0.0244
28.9300,-0.0000,-0.0000,0.0000,0.3042,0.0239
28.9400,-0.0000,-0.0000,0.0000,0.3090,0.0233
28.9500,-0.0000,-0.0000,0.0000,0.3137,0.0228
28.9600,-0.0000,-0.0000,0.0000,0.3184,0.0222
28.9700,-0.0000,-0.0000,0.0000,0.3230,0.0216
28.9800,-0.0000,-0.0000,0.0000,0.3275,0.0209
28.9900,-0.0000,-0.0000,0.0000,0.3320,0.0203
29.0000,-0.0000,-0.0000,0.0000,0.3364,0.0196
29.0100,-0.0000,-0.0000,0.0000,0.3408,0.0189
29.0200,-0.0000,-0.0000,0.0000,0.3450,0.0181
29.0300,-0.0000,-0.0000,0.0000,0.3492,0.0174
29.0400,-0.0000,-0.0000,0.0000,0.3534,0.0166
29.0500,-0.0000,-0.0000,0.0000,0.3574,0.0158
29.0600,-0.0000,-0.0000,0.0000,0.3614,0.0149
29.0700,-0.0000,-0.0000,0.0000,0.3653,0.0141
29.0800,-0.0000,-0.0000,0.0000,0.3691,0.0132
29.0900,-0.0000,-0.0000,0.0000,0.3728,0.0123
29.1000,-0.0000,-0.0000,0.0000,0.3764,0.0113
29.1100,-0.0000,-0.0000,0.0000,0.3800,0.0104
29.1200,-0.0000,-0.0000,0.0000,0.3834,0.0094
29.1300,-0.0000,-0.0000,0.0000,0.3868,0.0084
29.1400,-0.0000,-0.0000,0.0000,0.3900,0.0073
29.1500,-0.0000,-0.0000,0.0000,0.3932,0.0062
29.1600,-0.0000,-0.0000,0.0000,0.3963,0.0051
29.1700,-0.0000,-0.0000,0.0000,0.3992,0.0040
29.1800,-0.0000,-0.0000,0.0000,0.4020,0.0029
29.1900,-0.0000,-0.0000,0.0000,0.4048,0.0017
29.2000,-0.0000,-0.0000,0.0000,0.4074,0.0005
29.2100,-0.0000,-0.0000,0.0000,0.4099,-0.0007
29.2200,-0.0000,-0.0000,0.0000,0.4123,-0.0020
29.2300,-0.0000,-0.0000,0.0000,0.4146,-0.0033
29.2400,-0.0000,-0.0000,0.0000,0.4167,-0.0046
29.2500,-0.0000,-0.0000,0.0000,0.4188,-0.0059
29.2600,-0.0000,-0.0000,0.0000,0.4207,-0.0073
29.2700,-0.0000,-0.0000,0.0000,0.4225,-0.0087
29.2800,-0.0000,-0.0000,0.0000,0.4241,-0.0101
29.2900,-0.0000,-0.0000,0.0000,0.4256,-0.0115
29.3000,0.0000,0.0000,0.0000,0.4270,-0.0130
29.3100,0.0000,0.0000,0.0000,0.4283,-0.0144
29.3200,0.0000,0.0000,0.0000,0.4294,-0.0159
29.3300,0.0000,0.0000,0.0000,0.4304,-0.0175
29.3400,0.0000,0.0000,0.0000,0.4313,-0.0190
29.3500,0.0000,0.0000,0.0000,0.4320,-0.0206
29.3600,0.0000,0.0000,0.0000,0.4326,-0.0222
29.3700,0.0000,0.0000,0.0000,0.4331,-0.0238
29.3800,0.0000,0.0000,0.0000,0.4334,-0.0255
29.3900,0.0000,0.0000,0.0000,0.4335,-0.0271
29.4000,0.0000,0.0000,0.0000,0.4335,-0.0288
29.4100,0.0000,0.0000,0.0000,0.4334,-0.0305
29.4200,0.0000,0.0000,0.0000,0.4331,-0.0322
29.4300,0.0000,0.0000,0.0000,0.4327,-0.0340
29.4400,0.0000,0.0000,0.0000,0.4321,-0.0358
29.4500,0.0000,0.0000,0.0000,0.4314,-0.0375
29.4600,0.0000,0.0000,0.0000,0.4305,-0.0393
29.4700,0.0000,0.0000,0.0000,0.4295,-0.0412
29.4800,0.0000,0.0000,0.0000,0.4283,-0.0430
29.4900,0.0000,0.0000,0.0000,0.4270,-0.0448
29.5000,0.0000,0.0000,0.0000,0.4255,-0.0467
29.5100,0.0000,0.0000,0.0000,0.4239,-0.0486
29.5200,0.0000,0.0000,0.0000,0.4221,-0.0505
29.5300,0.0000,0.0000,0.0000,0.4202,-0.0524
29.5400,0.0000,0.0000,0.0000,0.4181,-0.0543
29.5500,0.0000,0.0000,0.0000,0.4158,-0.0563
29.5600,0.0000,0.0000,0.0000,0.4134,-0.0582
29.5700,0.0000,0.0000,0.0000,0.4109,-0.0602
29.5800,0.0000,0.0000,0.0000,0.4081,-0.0621
29.5900,0.0000,0.0000,0.0000,0.4053,-0.0641
29.6000,0.0000,0.0000,0.0000,0.4023,-0.0661
29.6100,0.0000,0.0000,0.0000,0.3991,-0.0681
29.6200,0.0000,0.0000,0.0000,0.3958,-0.0701
29.6300,0.0000,0.0000,0.0000,0.3923,-0.0721
29.6400,0.0000,0.0000,0.0000,0.3887,-0.0741
29.6500,0.0000,0.0000,0.0000,0.3849,-0.0762
29.6600,0.0000,0.0000,0.0000,0.3810,-0.0782
29.6700,0.0000,0.0000,0.0000,0.3769,-0.0802
29.6800,0.0000,0.0000,0.0000,0.3727,-0.0823
29.6900,0.0000,0.0000,0.0000,0.3683,-0.0843
29.7000,0.0000,0.0000,0.0000,0.3638,-0.0863
29.7100,0.0000,0.0000,0.0000,0.3591,-0.0884
29.7200,0.0000,0.0000,0.0000,0.3543,-0.0904
29.7300,0.0000,0.0000,0.0000,0.3494,-0.0925
29.7400,0.0000,0.0000,0.0000,0.3443,-0.0945
29.7500,0.0000,0.0000,0.0000,0.3391,-0.0965
29.7600,0.0000,0.0000,0.0000,0.3338,-0.0986
29.7700,0.0000,0.0000,0.0000,0.3283,-0.1006
29.7800,0.0000,0.0000,0.0000,0.3226,-0.1026
29.7900,0.0000,0.0000,0.0000,0.3169,-0.1046
29.8000,0.0000,0.0000,0.0000,0.3110,-0.1066
29.8100,0.0000,0.0000,0.0000,0.3050,-0.1086
29.8200,0.0000,0.0000,-0.0000,0.2989,-0.1106
29.8300,0.0000,0.0000,-0.0000,0.2926,-0.1126
29.8400,0.0000,0.0000,-0.0000,0.2862,-0.1146
29.8500,0.0000,0.0000,-0.0000,0.2797,-0.1165
29.8600,0.0000,0.0000,-0.0000,0.2731,-0.1185
29.8700,0.0000,0.0000,-0.0000,0.2664,-0.1204
29.8800,0.0000,0.0000,-0.0000,0.2596,-0.1223
29.8900,0.0000,0.0000,-0.0000,0.2527,-0.1242
29.9000,0.0000,0.0000,-0.0000,0.2456,-0.1261
29.9100,0.0000,0.0000,-0.0000,0.2385,-0.1280
29.9200,0.0000,0.0000,-0.0000,0.2312,-0.1298
29.9300,0.0000,0.0000,-0.0000,0.2239,-0.1317
29.9400,0.0000,0.0000,-0.0000,0.2165,-0.1335
29.9500,0.0000,0.0000,-0.0000,0.2090,-0.1353
29.9600,0.0000,0.0000,-0.0000,0.2014,-0.1371
29.9700,0.0000,0.0000,-0.0000,0.1937,-0.1388
29.9800,0.0000,0.0000,-0.0000,0.1859,-0.1405
29.9900,0.0000,0.0000,-0.0000,0.1781,-0.1423
30.0000,0.0000,0.0000,-0.0000,0.1702,-0.1439
30.0100,0.0000,0.0000,-0.0000,0.1622,-0.1456
30.0200,0.0000,0.0000,-0.0000,0.1542,-0.1472
30.0300,0.0000,0.0000,-0.0000,0.1460,-0.1489
30.0400,0.0000,0.0000,-0.0000,0.1379,-0.1504
30.0500,0.0000,0.0000,-0.0000,0.1297,-0.1520
30.0600,0.0000,0.0000,-0.0000,0.1214,-0.1535
30.0700,0.0000,0.0000,-0.0000,0.1131,-0.1550
30.0800,0.0000,0.0000,-0.0000,0.1048,-0.1565
30.0900,0.0000,0.0000,-0.0000,0.0964,-0.1579
30.1000,0.0000,0.0000,-0.0000,0.0879,-0.1593
30.1100,0.0000,0.0000,-0.0000,0.0795,-0.1607
30.1200,0.0000,0.0000,-0.0000,0.0710,-0.1621
30.1300,0.0000,0.0000,-0.0000,0.0625,-0.1634
30.1400,0.0000,0.0000,-0.0000,0.0540,-0.1646
30.1500,0.0000,0.0000,-0.0000,0.0455,-0.1659
30.1600,0.0000,0.0000,-0.0000,0.0369,-0.1671
30.1700,0.0000,0.0000,-0.0000,0.0284,-0.1683
30.1800,0.0000,0.0000,-0.0000,0.0199,-0.1694
30.1900,0.0000,0.0000,-0.0000,0.0113,-0.1705
30.2000,0.0000,0.0000,-0.0000,0.0028,-0.1716
30.2100,0.0000,0.0000,-0.0000,-0.0057,-0.1726
30.2200,0.0000,0.0000,-0.0000,-0.0142,-0.1736
30.2300,0.0000,0.0000,-0.0000,-0.0227,-0.1745
30.2400,0.0000,0.0000,-0.0000,-0.0311,-0.1755
30.2500,0.0000,0.0000,-0.0000,-0.0396,-0.1763
30.2600,0.0000,0.0000,-0.0000,-0.0480,-0.1772
30.2700,0.0000,0.0000,-0.0000,-0.0563,-0.1779
30.2800,0.0000,0.0000,-0.0000,-0.0646,-0.1787
30.2900,0.0000,0.0000,-0.0000,-0.0729,-0.1794
30.3000,-0.0000,-0.0000,-0.0000,-0.0811,-0.1801
30.3100,-0.0000,-0.0000,-0.0000,-0.0892,-0.1807
30.3200,-0.0000,-0.0000,-0.0000,-0.0973,-0.1813
30.3300,-0.0000,-0.0000,-0.0000,-0.1053,-0.1818
30.3400,-0.0000,-0.0000,-0.0000,-0.1133,-0.1823
30.3500,-0.0000,-0.0000,-0.0000,-0.1212,-0.1828
30.3600,-0.0000,-0.0000,-0.0000,-0.1290,-0.1832
30.3700,-0.0000,-0.0000,-0.0000,-0.1367,-0.1836
30.3800,-0.0000,-0.0000,-0.0000,-0.1443,-0.1839
30.3900,-0.0000,-0.0000,-0.0000,-0.1519,-0.1842
30.4000,-0.0000,-0.0000,-0.0000,-0.1593,-0.1845
30.4100,-0.0000,-0.0000,-0.0000,-0.1667,-0.1847
30.4200,-0.0000,-0.0000,-0.0000,-0.1739,-0.1848
30.4300,-0.0000,-0.0000,-0.0000,-0.1811,-0.1849
30.4400,-0.0000,-0.0000,-0.0000,-0.1881,-0.1850
30.4500,-0.0000,-0.0000,-0.0000,-0.1950,-0.1850
30.4600,-0.0000,-0.0000,-0.0000,-0.2018,-0.1850
30.4700,-0.0000,-0.0000,-0.0000,-0.2085,-0.1849
30.4800,-0.0000,-0.0000,-0.0000,-0.2151,-0.1848
30.4900,-0.0000,-0.0000,-0.0000,-0.2215,-0.1847
30.5000,-0.0000,-0.0000,-0.0000,-0.2278,-0.1845
30.5100,-0.0000,-0.0000,-0.0000,-0.2339,-0.1842
30.5200,-0.0000,-0.0000,-0.0000,-0.2399,-0.1840
30.5300,-0.0000,-0.0000,-0.0000,-0.2458,-0.1836
30.5400,-0.0000,-0.0000,-0.0000,-0.2515,-0.1833
30.5500,-0.0000,-0.0000,-0.0000,-0.2571,-0.1828
30.5600,-0.0000,-0.0000,-0.0000,-0.2625,-0.1824
30.5700,-0.0000,-0.0000,-0.0000,-0.2678,-0.1819
30.5800,-0.0000,-0.0000,-0.0000,-0.2729,-0.1813
30.5900,-0.0000,-0.0000,-0.0000,-0.2778,-0.1808
30.6000,-0.0000,-0.0000,-0.0000,-0.2826,-0.1801
30.6100,-0.0000,-0.0000,-0.0000,-0.2872,-0.1795
30.6200,-0.0000,-0.0000,-0.0000,-0.2916,-0.1788
30.6300,-0.0000,-0.0000,-0.0000,-0.2959,-0.1780
30.6400,-0.0000,-0.0000,-0.0000,-0.3000,-0.1772
30.6500,-0.0000,-0.0000,-0.0000,-0.3039,-0.1764
30.6600,-0.0000,-0.0000,-0.0000,-0.3076,-0.1755
30.6700,-0.0000,-0.0000,-0.0000,-0.3112,-0.1746
30.6800,-0.0000,-0.0000,-0.0000,-0.3145,-0.1736
30.6900,-0.0000,-0.0000,-0.0000,-0.3177,-0.1726
30.7000,-0.0000,-0.0000,-0.0000,-0.3207,-0.1716
30.7100,-0.0000,-0.0000,-0.0000,-0.3235,-0.1705
30.7200,-0.0000,-0.0000,-0.0000,-0.3261,-0.1694
30.7300,-0.0000,-0.0000,-0.0000,-0.3285,-0.1683
30.7400,-0.0000,-0.0000,-0.0000,-0.3307,-0.1671
30.7500,-0.0000,-0.0000,-0.0000,-0.3327,-0.1658
30.7600,-0.0000,-0.0000,-0.0000,-0.3345,-0.1646
30.7700,-0.0000,-0.0000,-0.0000,-0.3361,-0.1633
30.7800,-0.0000,-0.0000,-0.0000,-0.3375,-0.1620
30.7900,-0.0000,-0.0000,-0.0000,-0.3387,-0.1606
30.8000,-0.0000,-0.0000,-0.0000,-0.3397,-0.1592
30.8100,-0.0000,-0.0000,-0.0000,-0.3405,-0.1577
30.8200,-0.0000,-0.0000,0.0000,-0.3411,-0.1563
30.8300,-0.0000,-0.0000,0.0000,-0.3415,-0.1548
30.8400,-0.0000,-0.0000,0.0000,-0.3416,-0.1532
30.8500,-0.0000,-0.0000,0.0000,-0.3416,-0.1517
30.8600,-0.0000,-0.0000,0.0000,-0.3414,-0.1501
30.8700,-0.0000,-0.0000,0.0000,-0.3409,-0.1484
30.8800,-0.0000,-0.0000,0.0000,-0.3403,-0.1468
30.8900,-0.0000,-0.0000,0.0000,-0.3394,-0.1451
30.9000,-0.0000,-0.0000,0.0000,-0.3384,-0.1434
30.9100,-0.0000,-0.0000,0.0000,-0.3371,-0.1416
30.9200,-0.0000,-0.0000,0.0000,-0.3357,-0.1399
30.9300,-0.0000,-0.0000,0.0000,-0.3340,-0.1381
30.9400,-0.0000,-0.0000,0.0000,-0.3321,-0.1362
30.9500,-0.0000,-0.0000,0.0000,-0.3300,-0.1344
30.9600,-0.0000,-0.0000,0.0000,-0.3277,-0.1325
30.9700,-0.0000,-0.0000,0.0000,-0.3253,-0.1306
30.9800,-0.0000,-0.0000,0.0000,-0.3226,-0.1287
30.9900,-0.0000,-0.0000,0.0000,-0.3197,-0.1267
31.0000,-0.0000,-0.0000,0.0000,-0.3166,-0.1247
31.0100,-0.0000,-0.0000,0.0000,-0.3133,-0.1227
31.0200,-0.0000,-0.0000,0.0000,-0.3099,-0.1207
31.0300,-0.0000,-0.0000,0.0000,-0.3062,-0.1187
31.0400,-0.0000,-0.0000,0.0000,-0.3023,-0.1166
31.0500,-0.0000,-0.0000,0.0000,-0.2983,-0.1145
31.0600,-0.0000,-0.0000,0.0000,-0.2940,-0.1124
